"order_id";"product_code";"quantity";"unit_price";"order_date";"order_status";"product_line";"customer_name";"city";"country";"line_total_revenue"
10176;"S18_4027";36;100.0;"2003-11-06";"Shipped";"Classic Cars";"L'ordine Souveniers";"Reggio Emilia";"Italy";3600.0
10185;"S18_4027";39;100.0;"2003-11-14";"Shipped";"Classic Cars";"Mini Creations Ltd.";"New Bedford";"USA";3900.0
10196;"S18_4027";27;100.0;"2003-11-26";"Shipped";"Classic Cars";"Super Scale Inc.";"New Haven";"USA";2700.0
10207;"S18_4027";40;100.0;"2003-12-09";"Shipped";"Classic Cars";"Diecast Collectables";"Boston";"USA";4000.0
10220;"S18_4027";50;100.0;"2004-02-12";"Shipped";"Classic Cars";"Clover Collections, Co.";"Dublin";"Ireland";5000.0
10230;"S18_4027";42;100.0;"2004-03-15";"Shipped";"Classic Cars";"Blauer See Auto, Co.";"Frankfurt";"Germany";4200.0
10247;"S18_4027";48;100.0;"2004-05-05";"Shipped";"Classic Cars";"Suominen Souveniers";"Espoo";"Finland";4800.0
10272;"S18_4027";25;100.0;"2004-07-20";"Shipped";"Classic Cars";"Diecast Classics Inc.";"Allentown";"USA";2500.0
10282;"S18_4027";31;100.0;"2004-08-20";"Shipped";"Classic Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";3100.0
10292;"S18_4027";44;100.0;"2004-09-08";"Shipped";"Classic Cars";"Land of Toys Inc.";"NYC";"USA";4400.0
10306;"S18_4027";23;100.0;"2004-10-14";"Shipped";"Classic Cars";"AV Stores, Co.";"Manchester";"UK";2300.0
10314;"S18_4027";29;100.0;"2004-10-22";"Shipped";"Classic Cars";"Heintze Collectables";"Aaarhus";"Denmark";2900.0
10324;"S18_4027";49;100.0;"2004-11-05";"Shipped";"Classic Cars";"Vitachrome Inc.";"NYC";"USA";4900.0
10337;"S18_4027";36;100.0;"2004-11-21";"Shipped";"Classic Cars";"Classic Legends Inc.";"NYC";"USA";3600.0
10349;"S18_4027";34;100.0;"2004-12-01";"Shipped";"Classic Cars";"Muscle Machine Inc";"NYC";"USA";3400.0
10358;"S18_4027";25;100.0;"2004-12-10";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";2500.0
10372;"S18_4027";48;100.0;"2005-01-26";"Shipped";"Classic Cars";"Tokyo Collectables, Ltd";"Minato-ku";"Japan";4800.0
10383;"S18_4027";38;100.0;"2005-02-22";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";3800.0
10394;"S18_4027";37;100.0;"2005-03-15";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";3700.0
10413;"S18_4027";49;100.0;"2005-05-05";"Shipped";"Classic Cars";"Gift Depot Inc.";"Bridgewater";"USA";4900.0
10100;"S18_4409";22;86.51;"2003-01-06";"Shipped";"Vintage Cars";"Online Diecast Creations Co.";"Nashua";"USA";1903.22
10110;"S18_4409";28;89.27;"2003-03-18";"Shipped";"Vintage Cars";"AV Stores, Co.";"Manchester";"UK";2499.56
10124;"S18_4409";36;85.59;"2003-05-21";"Shipped";"Vintage Cars";"Signal Gift Stores";"Las Vegas";"USA";3081.24
10148;"S18_4409";34;100.0;"2003-09-11";"Shipped";"Vintage Cars";"Anna's Decorations, Ltd";"North Sydney";"Australia";3400.0
10162;"S18_4409";39;100.0;"2003-10-18";"Shipped";"Vintage Cars";"Corporate Gift Ideas Co.";"San Francisco";"USA";3900.0
10173;"S18_4409";21;75.45;"2003-11-05";"Shipped";"Vintage Cars";"Rovelli Gifts";"Bergamo";"Italy";1584.45
10182;"S18_4409";36;100.0;"2003-11-12";"Shipped";"Vintage Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";3600.0
10193;"S18_4409";24;97.55;"2003-11-21";"Shipped";"Vintage Cars";"Australian Collectables, Ltd";"Glen Waverly";"Australia";2341.2
10204;"S18_4409";29;85.59;"2003-12-02";"Shipped";"Vintage Cars";"Muscle Machine Inc";"NYC";"USA";2482.11
10213;"S18_4409";38;94.79;"2004-01-22";"Shipped";"Vintage Cars";"Double Decker Gift Stores, Ltd";"London";"UK";3602.02
10227;"S18_4409";34;100.0;"2004-03-02";"Shipped";"Vintage Cars";"Saveley & Henriot, Co.";"Lyon";"France";3400.0
10241;"S18_4409";42;90.19;"2004-04-13";"Shipped";"Vintage Cars";"Mini Caravy";"Strasbourg";"France";3787.98
10280;"S18_4409";35;100.0;"2004-08-17";"Shipped";"Vintage Cars";"Amica Models & Co.";"Torino";"Italy";3500.0
10288;"S18_4409";35;80.98;"2004-09-01";"Shipped";"Vintage Cars";"Handji Gifts& Co";"Singapore";"Singapore";2834.3
10302;"S18_4409";38;89.27;"2003-10-06";"Shipped";"Vintage Cars";"UK Collectables, Ltd.";"Liverpool";"UK";3392.26
10311;"S18_4409";41;81.91;"2004-10-16";"Shipped";"Vintage Cars";"Euro Shopping Channel";"Madrid";"Spain";3358.31
10332;"S18_4409";50;100.0;"2004-11-17";"Shipped";"Vintage Cars";"AV Stores, Co.";"Manchester";"UK";5000.0
10344;"S18_4409";21;100.0;"2004-11-25";"Shipped";"Vintage Cars";"Marseille Mini Autos";"Marseille";"France";2100.0
10380;"S18_4409";32;100.0;"2005-02-16";"Shipped";"Vintage Cars";"Euro Shopping Channel";"Madrid";"Spain";3200.0
10105;"S18_4522";41;82.5;"2003-02-11";"Shipped";"Vintage Cars";"Danish Wholesale Imports";"Kobenhavn";"Denmark";3382.5
10117;"S18_4522";23;97.42;"2003-04-16";"Shipped";"Vintage Cars";"Dragon Souveniers, Ltd.";"Singapore";"Singapore";2240.66
10128;"S18_4522";43;92.16;"2003-06-06";"Shipped";"Vintage Cars";"Euro Shopping Channel";"Madrid";"Spain";3962.88
10142;"S18_4522";24;70.22;"2003-08-08";"Shipped";"Vintage Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";1685.28
10153;"S18_4522";22;83.38;"2003-09-28";"Shipped";"Vintage Cars";"Euro Shopping Channel";"Madrid";"Spain";1834.36
10166;"S18_4522";26;73.73;"2003-10-21";"Shipped";"Vintage Cars";"FunGiftIdeas.com";"New Bedford";"USA";1916.98
10177;"S18_4522";35;74.59;"2003-11-07";"Shipped";"Vintage Cars";"CAF Imports";"Madrid";"Spain";2610.65
10185;"S18_4522";47;77.23;"2003-11-14";"Shipped";"Vintage Cars";"Mini Creations Ltd.";"New Bedford";"USA";3629.81
10197;"S18_4522";50;100.0;"2003-11-26";"Shipped";"Vintage Cars";"Enaco Distributors";"Barcelona";"Spain";5000.0
10208;"S18_4522";45;87.77;"2004-01-02";"Shipped";"Vintage Cars";"Saveley & Henriot, Co.";"Lyon";"France";3949.65
10221;"S18_4522";39;89.53;"2004-02-18";"Shipped";"Vintage Cars";"Petit Auto";"Bruxelles";"Belgium";3491.67
10232;"S18_4522";23;89.53;"2004-03-20";"Shipped";"Vintage Cars";"giftsbymail.co.uk";"Cowes";"UK";2059.19
10261;"S18_4522";20;89.53;"2004-06-17";"Shipped";"Vintage Cars";"Quebec Home Shopping Network";"Montreal";"Canada";1790.6
10273;"S18_4522";33;71.09;"2004-07-21";"Shipped";"Vintage Cars";"Petit Auto";"Bruxelles";"Belgium";2345.97
10283;"S18_4522";34;100.0;"2004-08-20";"Shipped";"Vintage Cars";"Royal Canadian Collectables, Ltd.";"Tsawassen";"Canada";3400.0
10293;"S18_4522";49;100.0;"2004-09-09";"Shipped";"Vintage Cars";"Amica Models & Co.";"Torino";"Italy";4900.0
10306;"S18_4522";39;90.4;"2004-10-14";"Shipped";"Vintage Cars";"AV Stores, Co.";"Manchester";"UK";3525.6
10315;"S18_4522";36;100.0;"2004-10-29";"Shipped";"Vintage Cars";"La Rochelle Gifts";"Nantes";"France";3600.0
10326;"S18_4522";50;86.01;"2004-11-09";"Shipped";"Vintage Cars";"Volvo Model Replicas, Co";"Lule";"Sweden";4300.5
10337;"S18_4522";29;100.0;"2004-11-21";"Shipped";"Vintage Cars";"Classic Legends Inc.";"NYC";"USA";2900.0
10350;"S18_4522";30;100.0;"2004-12-02";"Shipped";"Vintage Cars";"Euro Shopping Channel";"Madrid";"Spain";3000.0
10372;"S18_4522";41;86.89;"2005-01-26";"Shipped";"Vintage Cars";"Tokyo Collectables, Ltd";"Minato-ku";"Japan";3562.49
10383;"S18_4522";28;58.58;"2005-02-22";"Shipped";"Vintage Cars";"Euro Shopping Channel";"Madrid";"Spain";1640.24
10396;"S18_4522";45;100.0;"2005-03-23";"Shipped";"Vintage Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";4500.0
10103;"S18_4600";36;100.0;"2003-01-29";"Shipped";"Trucks and Buses";"Baane Mini Imports";"Stavern";"Norway";3600.0
10114;"S18_4600";41;100.0;"2003-04-01";"Shipped";"Trucks and Buses";"La Corne D'abondance, Co.";"Paris";"France";4100.0
10126;"S18_4600";50;100.0;"2003-05-28";"Shipped";"Trucks and Buses";"Corrida Auto Replicas, Ltd";"Madrid";"Spain";5000.0
10140;"S18_4600";40;100.0;"2003-07-24";"Shipped";"Trucks and Buses";"Technics Stores Inc.";"Burlingame";"USA";4000.0
10150;"S18_4600";49;100.0;"2003-09-19";"Shipped";"Trucks and Buses";"Dragon Souveniers, Ltd.";"Singapore";"Singapore";4900.0
10175;"S18_4600";47;100.0;"2003-11-06";"Shipped";"Trucks and Buses";"Stylish Desk Decors, Co.";"London";"UK";4700.0
10183;"S18_4600";21;100.0;"2003-11-13";"Shipped";"Trucks and Buses";"Classic Gift Ideas, Inc";"Philadelphia";"USA";2100.0
10194;"S18_4600";32;100.0;"2003-11-25";"Shipped";"Trucks and Buses";"Saveley & Henriot, Co.";"Lyon";"France";3200.0
10207;"S18_4600";47;100.0;"2003-12-09";"Shipped";"Trucks and Buses";"Diecast Collectables";"Boston";"USA";4700.0
10217;"S18_4600";38;100.0;"2004-02-04";"Shipped";"Trucks and Buses";"Handji Gifts& Co";"Singapore";"Singapore";3800.0
10229;"S18_4600";41;100.0;"2004-03-11";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";4100.0
10245;"S18_4600";21;100.0;"2004-05-04";"Shipped";"Trucks and Buses";"Super Scale Inc.";"New Haven";"USA";2100.0
10259;"S18_4600";41;100.0;"2004-06-15";"Shipped";"Trucks and Buses";"Handji Gifts& Co";"Singapore";"Singapore";4100.0
10270;"S18_4600";38;100.0;"2004-07-19";"Shipped";"Trucks and Buses";"Souveniers And Things Co.";"Chatswood";"Australia";3800.0
10281;"S18_4600";25;99.29;"2004-08-19";"Shipped";"Trucks and Buses";"Diecast Classics Inc.";"Allentown";"USA";2482.25
10291;"S18_4600";48;100.0;"2004-09-08";"Shipped";"Trucks and Buses";"Scandinavian Gift Ideas";"Boras";"Sweden";4800.0
10305;"S18_4600";22;99.29;"2004-10-13";"Shipped";"Trucks and Buses";"Marta's Replicas Co.";"Cambridge";"USA";2184.38
10313;"S18_4600";28;100.0;"2004-10-22";"Shipped";"Trucks and Buses";"Canadian Gift Exchange Network";"Vancouver";"Canada";2800.0
10323;"S18_4600";47;100.0;"2004-11-05";"Shipped";"Trucks and Buses";"Blauer See Auto, Co.";"Frankfurt";"Germany";4700.0
10347;"S18_4600";45;100.0;"2004-11-29";"Shipped";"Trucks and Buses";"Australian Collectors, Co.";"Melbourne";"Australia";4500.0
10357;"S18_4600";28;100.0;"2004-12-10";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2800.0
10370;"S18_4600";29;57.53;"2005-01-20";"Shipped";"Trucks and Buses";"Anna's Decorations, Ltd";"North Sydney";"Australia";1668.37
10382;"S18_4600";39;100.0;"2005-02-17";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";3900.0
10411;"S18_4600";46;100.0;"2005-05-01";"Shipped";"Trucks and Buses";"Quebec Home Shopping Network";"Montreal";"Canada";4600.0
10103;"S18_4668";41;47.29;"2003-01-29";"Shipped";"Vintage Cars";"Baane Mini Imports";"Stavern";"Norway";1938.89
10113;"S18_4668";50;49.81;"2003-03-26";"Shipped";"Vintage Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2490.5
10126;"S18_4668";43;53.83;"2003-05-28";"Shipped";"Vintage Cars";"Corrida Auto Replicas, Ltd";"Madrid";"Spain";2314.69
10140;"S18_4668";29;43.27;"2003-07-24";"Shipped";"Vintage Cars";"Technics Stores Inc.";"Burlingame";"USA";1254.83
10150;"S18_4668";30;42.76;"2003-09-19";"Shipped";"Vintage Cars";"Dragon Souveniers, Ltd.";"Singapore";"Singapore";1282.8
10174;"S18_4668";49;44.78;"2003-11-06";"Shipped";"Vintage Cars";"Australian Gift Network, Co";"South Brisbane";"Australia";2194.22
10183;"S18_4668";40;49.3;"2003-11-13";"Shipped";"Vintage Cars";"Classic Gift Ideas, Inc";"Philadelphia";"USA";1972.0
10194;"S18_4668";41;44.78;"2003-11-25";"Shipped";"Vintage Cars";"Saveley & Henriot, Co.";"Lyon";"France";1835.98
10206;"S18_4668";21;53.33;"2003-12-05";"Shipped";"Vintage Cars";"Canadian Gift Exchange Network";"Vancouver";"Canada";1119.93
10215;"S18_4668";46;45.28;"2004-01-29";"Shipped";"Vintage Cars";"West Coast Collectables Co.";"Burbank";"USA";2082.88
10229;"S18_4668";39;40.25;"2004-03-11";"Shipped";"Vintage Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";1569.75
10245;"S18_4668";45;59.87;"2004-05-04";"Shipped";"Vintage Cars";"Super Scale Inc.";"New Haven";"USA";2694.15
10258;"S18_4668";21;59.87;"2004-06-15";"Shipped";"Vintage Cars";"Tokyo Collectables, Ltd";"Minato-ku";"Japan";1257.27
10270;"S18_4668";44;58.36;"2004-07-19";"Shipped";"Vintage Cars";"Souveniers And Things Co.";"Chatswood";"Australia";2567.84
10281;"S18_4668";44;59.87;"2004-08-19";"Shipped";"Vintage Cars";"Diecast Classics Inc.";"Allentown";"USA";2634.28
10291;"S18_4668";29;51.82;"2004-09-08";"Shipped";"Vintage Cars";"Scandinavian Gift Ideas";"Boras";"Sweden";1502.78
10304;"S18_4668";34;49.3;"2004-10-11";"Shipped";"Vintage Cars";"Auto Assoc. & Cie.";"Versailles";"France";1676.2
10312;"S18_4668";39;56.85;"2004-10-21";"Shipped";"Vintage Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2217.15
10324;"S18_4668";38;100.0;"2004-11-05";"Shipped";"Vintage Cars";"Vitachrome Inc.";"NYC";"USA";3800.0
10333;"S18_4668";24;79.86;"2004-11-18";"Shipped";"Vintage Cars";"Mini Wheels Co.";"San Francisco";"USA";1916.64
10348;"S18_4668";29;100.0;"2004-11-01";"Shipped";"Vintage Cars";"Corrida Auto Replicas, Ltd";"Madrid";"Spain";2900.0
10358;"S18_4668";30;100.0;"2004-12-10";"Shipped";"Vintage Cars";"Euro Shopping Channel";"Madrid";"Spain";3000.0
10370;"S18_4668";20;100.0;"2005-01-20";"Shipped";"Vintage Cars";"Anna's Decorations, Ltd";"North Sydney";"Australia";2000.0
10382;"S18_4668";39;100.0;"2005-02-17";"Shipped";"Vintage Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";3900.0
10411;"S18_4668";35;59.87;"2005-05-01";"Shipped";"Vintage Cars";"Quebec Home Shopping Network";"Montreal";"Canada";2095.45
10108;"S18_4721";44;100.0;"2003-03-03";"Shipped";"Classic Cars";"Cruz & Sons Co.";"Makati City";"Philippines";4400.0
10122;"S18_4721";28;100.0;"2003-05-08";"Shipped";"Classic Cars";"Marseille Mini Autos";"Marseille";"France";2800.0
10135;"S18_4721";31;100.0;"2003-07-02";"Shipped";"Classic Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";3100.0
10146;"S18_4721";29;100.0;"2003-09-03";"Shipped";"Classic Cars";"Gift Ideas Corp.";"Glendale";"USA";2900.0
10159;"S18_4721";32;100.0;"2003-10-10";"Shipped";"Classic Cars";"Corporate Gift Ideas Co.";"San Francisco";"USA";3200.0
10169;"S18_4721";33;100.0;"2003-11-04";"Shipped";"Classic Cars";"Anna's Decorations, Ltd";"North Sydney";"Australia";3300.0
10180;"S18_4721";44;100.0;"2003-11-11";"Shipped";"Classic Cars";"Daedalus Designs Imports";"Lille";"France";4400.0
10191;"S18_4721";32;100.0;"2003-11-20";"Shipped";"Classic Cars";"Toms Spezialitten, Ltd";"Koln";"Germany";3200.0
10211;"S18_4721";41;100.0;"2004-01-15";"Shipped";"Classic Cars";"Auto Canal Petit";"Paris";"France";4100.0
10225;"S18_4721";35;100.0;"2004-02-22";"Shipped";"Classic Cars";"Vida Sport, Ltd";"Gensve";"Switzerland";3500.0
10238;"S18_4721";44;100.0;"2004-04-09";"Shipped";"Classic Cars";"Danish Wholesale Imports";"Kobenhavn";"Denmark";4400.0
10252;"S18_4721";26;100.0;"2004-05-26";"Shipped";"Classic Cars";"Auto Canal Petit";"Paris";"France";2600.0
10264;"S18_4721";20;100.0;"2004-06-30";"Shipped";"Classic Cars";"Gifts4AllAges.com";"Boston";"USA";2000.0
10276;"S18_4721";48;100.0;"2004-08-02";"Shipped";"Classic Cars";"Online Mini Collectables";"Brickhaven";"USA";4800.0
10287;"S18_4721";34;100.0;"2004-08-30";"Shipped";"Classic Cars";"Vida Sport, Ltd";"Gensve";"Switzerland";3400.0
10299;"S18_4721";49;100.0;"2004-09-30";"Shipped";"Classic Cars";"Toys of Finland, Co.";"Helsinki";"Finland";4900.0
10310;"S18_4721";40;100.0;"2004-10-16";"Shipped";"Classic Cars";"Toms Spezialitten, Ltd";"Koln";"Germany";4000.0
10319;"S18_4721";45;100.0;"2004-11-03";"Shipped";"Classic Cars";"Microscale Inc.";"NYC";"USA";4500.0
10330;"S18_4721";50;100.0;"2004-11-16";"Shipped";"Classic Cars";"Cruz & Sons Co.";"Makati City";"Philippines";5000.0
10342;"S18_4721";38;100.0;"2004-11-24";"Shipped";"Classic Cars";"Australian Collectors, Co.";"Melbourne";"Australia";3800.0
10355;"S18_4721";25;100.0;"2004-12-07";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";2500.0
10363;"S18_4721";28;58.18;"2005-01-06";"Shipped";"Classic Cars";"Suominen Souveniers";"Espoo";"Finland";1629.04
10378;"S18_4721";49;67.14;"2005-02-10";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";3289.86
10390;"S18_4721";49;100.0;"2005-03-04";"Shipped";"Classic Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";4900.0
10110;"S18_4933";42;61.29;"2003-03-18";"Shipped";"Classic Cars";"AV Stores, Co.";"Manchester";"UK";2574.18
10124;"S18_4933";23;57.73;"2003-05-21";"Shipped";"Classic Cars";"Signal Gift Stores";"Las Vegas";"USA";1327.79
10148;"S18_4933";29;81.25;"2003-09-11";"Shipped";"Classic Cars";"Anna's Decorations, Ltd";"North Sydney";"Australia";2356.25
10161;"S18_4933";25;80.54;"2003-10-17";"Shipped";"Classic Cars";"Heintze Collectables";"Aaarhus";"Denmark";2013.5
10173;"S18_4933";39;71.98;"2003-11-05";"Shipped";"Classic Cars";"Rovelli Gifts";"Bergamo";"Italy";2807.22
10182;"S18_4933";44;69.84;"2003-11-12";"Shipped";"Classic Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";3072.96
10193;"S18_4933";25;76.26;"2003-11-21";"Shipped";"Classic Cars";"Australian Collectables, Ltd";"Glen Waverly";"Australia";1906.5
10204;"S18_4933";45;76.26;"2003-12-02";"Shipped";"Classic Cars";"Muscle Machine Inc";"NYC";"USA";3431.7
10213;"S18_4933";25;83.39;"2004-01-22";"Shipped";"Classic Cars";"Double Decker Gift Stores, Ltd";"London";"UK";2084.75
10227;"S18_4933";37;57.73;"2004-03-02";"Shipped";"Classic Cars";"Saveley & Henriot, Co.";"Lyon";"France";2136.01
10241;"S18_4933";30;66.98;"2004-04-13";"Shipped";"Classic Cars";"Mini Caravy";"Strasbourg";"France";2009.4
10267;"S18_4933";36;75.55;"2004-07-07";"Shipped";"Classic Cars";"Muscle Machine Inc";"NYC";"USA";2719.8
10279;"S18_4933";26;60.58;"2004-08-09";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";1575.08
10288;"S18_4933";23;73.41;"2004-09-01";"Shipped";"Classic Cars";"Handji Gifts& Co";"Singapore";"Singapore";1688.43
10302;"S18_4933";23;72.7;"2003-10-06";"Shipped";"Classic Cars";"UK Collectables, Ltd.";"Liverpool";"UK";1672.1
10311;"S18_4933";25;66.98;"2004-10-16";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";1674.5
10332;"S18_4933";21;100.0;"2004-11-17";"Shipped";"Classic Cars";"AV Stores, Co.";"Manchester";"UK";2100.0
10344;"S18_4933";26;63.43;"2004-11-25";"Shipped";"Classic Cars";"Marseille Mini Autos";"Marseille";"France";1649.18
10380;"S18_4933";24;100.0;"2005-02-16";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";2400.0
10110;"S24_1046";36;85.25;"2003-03-18";"Shipped";"Classic Cars";"AV Stores, Co.";"Manchester";"UK";3069.0
10124;"S24_1046";22;77.9;"2003-05-21";"Shipped";"Classic Cars";"Signal Gift Stores";"Las Vegas";"USA";1713.8
10148;"S24_1046";25;60.26;"2003-09-11";"Shipped";"Classic Cars";"Anna's Decorations, Ltd";"North Sydney";"Australia";1506.5
10161;"S24_1046";37;72.76;"2003-10-17";"Shipped";"Classic Cars";"Heintze Collectables";"Aaarhus";"Denmark";2692.12
10172;"S24_1046";32;75.69;"2003-11-05";"Shipped";"Classic Cars";"Gift Depot Inc.";"Bridgewater";"USA";2422.08
10182;"S24_1046";47;74.22;"2003-11-12";"Shipped";"Classic Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";3488.34
10192;"S24_1046";37;69.81;"2003-11-20";"Shipped";"Classic Cars";"Online Diecast Creations Co.";"Nashua";"USA";2582.97
10204;"S24_1046";20;62.47;"2003-12-02";"Shipped";"Classic Cars";"Muscle Machine Inc";"NYC";"USA";1249.4
10212;"S24_1046";41;82.31;"2004-01-16";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";3374.71
10226;"S24_1046";21;60.26;"2004-02-26";"Shipped";"Classic Cars";"Collectable Mini Designs Co.";"San Diego";"USA";1265.46
10241;"S24_1046";22;76.43;"2004-04-13";"Shipped";"Classic Cars";"Mini Caravy";"Strasbourg";"France";1681.46
10267;"S24_1046";40;80.09;"2004-07-07";"Shipped";"Classic Cars";"Muscle Machine Inc";"NYC";"USA";3203.6
10279;"S24_1046";32;74.95;"2004-08-09";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";2398.4
10288;"S24_1046";36;66.14;"2004-09-01";"Shipped";"Classic Cars";"Handji Gifts& Co";"Singapore";"Singapore";2381.04
10301;"S24_1046";27;72.02;"2003-10-05";"Shipped";"Classic Cars";"Norway Gifts By Mail, Co.";"Oslo";"Norway";1944.54
10311;"S24_1046";26;87.45;"2004-10-16";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";2273.7
10321;"S24_1046";30;70.55;"2004-11-04";"Shipped";"Classic Cars";"FunGiftIdeas.com";"New Bedford";"USA";2116.5
10332;"S24_1046";23;56.84;"2004-11-17";"Shipped";"Classic Cars";"AV Stores, Co.";"Manchester";"UK";1307.32
10344;"S24_1046";29;59.53;"2004-11-25";"Shipped";"Classic Cars";"Marseille Mini Autos";"Marseille";"France";1726.37
10380;"S24_1046";34;100.0;"2005-02-16";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";3400.0
10104;"S24_1444";35;55.49;"2003-01-31";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";1942.15
10115;"S24_1444";47;69.36;"2003-04-04";"Shipped";"Classic Cars";"Classic Legends Inc.";"NYC";"USA";3259.92
10127;"S24_1444";20;60.69;"2003-06-03";"Shipped";"Classic Cars";"Muscle Machine Inc";"NYC";"USA";1213.8
10141;"S24_1444";20;54.33;"2003-08-01";"Shipped";"Classic Cars";"Suominen Souveniers";"Espoo";"Finland";1086.6
10152;"S24_1444";25;65.31;"2003-09-25";"Shipped";"Classic Cars";"Australian Gift Network, Co";"South Brisbane";"Australia";1632.75
10165;"S24_1444";25;69.36;"2003-10-22";"Shipped";"Classic Cars";"Dragon Souveniers, Ltd.";"Singapore";"Singapore";1734.0
10176;"S24_1444";27;68.78;"2003-11-06";"Shipped";"Classic Cars";"L'ordine Souveniers";"Reggio Emilia";"Italy";1857.06
10184;"S24_1444";31;60.11;"2003-11-14";"Shipped";"Classic Cars";"Iberia Gift Imports, Corp.";"Sevilla";"Spain";1863.41
10195;"S24_1444";44;66.47;"2003-11-25";"Shipped";"Classic Cars";"Mini Classics";"White Plains";"USA";2924.68
10207;"S24_1444";49;46.82;"2003-12-09";"Shipped";"Classic Cars";"Diecast Collectables";"Boston";"USA";2294.18
10220;"S24_1444";26;56.07;"2004-02-12";"Shipped";"Classic Cars";"Clover Collections, Co.";"Dublin";"Ireland";1457.82
10230;"S24_1444";36;54.33;"2004-03-15";"Shipped";"Classic Cars";"Blauer See Auto, Co.";"Frankfurt";"Germany";1955.88
10246;"S24_1444";44;52.6;"2004-05-05";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";2314.4
10259;"S24_1444";28;46.82;"2004-06-15";"Shipped";"Classic Cars";"Handji Gifts& Co";"Singapore";"Singapore";1310.96
10271;"S24_1444";45;64.73;"2004-07-20";"Shipped";"Classic Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2912.85
10282;"S24_1444";29;46.82;"2004-08-20";"Shipped";"Classic Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";1357.78
10292;"S24_1444";40;53.75;"2004-09-08";"Shipped";"Classic Cars";"Land of Toys Inc.";"NYC";"USA";2150.0
10305;"S24_1444";45;61.85;"2004-10-13";"Shipped";"Classic Cars";"Marta's Replicas Co.";"Cambridge";"USA";2783.25
10314;"S24_1444";44;53.18;"2004-10-22";"Shipped";"Classic Cars";"Heintze Collectables";"Aaarhus";"Denmark";2339.92
10324;"S24_1444";25;69.16;"2004-11-05";"Shipped";"Classic Cars";"Vitachrome Inc.";"NYC";"USA";1729.0
10336;"S24_1444";45;100.0;"2004-11-20";"Shipped";"Classic Cars";"La Corne D'abondance, Co.";"Paris";"France";4500.0
10349;"S24_1444";48;47.4;"2004-12-01";"Shipped";"Classic Cars";"Muscle Machine Inc";"NYC";"USA";2275.2
10358;"S24_1444";44;60.76;"2004-12-10";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";2673.44
10371;"S24_1444";25;97.27;"2005-01-23";"Shipped";"Classic Cars";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2431.75
10383;"S24_1444";22;91.76;"2005-02-22";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";2018.72
10394;"S24_1444";31;50.29;"2005-03-15";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";1558.99
10412;"S24_1444";21;52.6;"2005-05-03";"Shipped";"Classic Cars";"Euro Shopping Channel";"Madrid";"Spain";1104.6
10107;"S24_1578";25;100.0;"2003-02-24";"Shipped";"Motorcycles";"Land of Toys Inc.";"NYC";"USA";2500.0
10120;"S24_1578";35;98.05;"2003-04-29";"Shipped";"Motorcycles";"Australian Collectors, Co.";"Melbourne";"Australia";3431.75
10134;"S24_1578";35;93.54;"2003-07-01";"Shipped";"Motorcycles";"Lyon Souveniers";"Paris";"France";3273.9
